949,PGC,Tổng Công ty Gas Petrolimex - CTCP,Tiện ích,HOSE,"60,342,638"
950,PGD,CTCP Phân phối khí thấp áp Dầu khí Việt Nam,Tiện ích,HOSE,"98,998,266"
951,PGI,Tổng Công ty cổ phần Bảo hiểm Petrolimex,Bảo hiểm,HOSE,"110,896,796"
952,PGN,CTCP Phụ Gia Nhựa,Nguyên vật liệu,HNX,"9,464,859"
953,PGS,CTCP Kinh doanh Khí Miền Nam,Tiện ích,HNX,"50,000,000"
954,PGT,CTCP PGT Holdings,Dịch vụ thương mại và chuyên nghiệp,HNX,"9,241,801"
955,PGV,Tổng Công ty Phát điện 3 - CTCP,Tiện ích,HOSE,"1,123,468,046"
956,PHC,CTCP Xây dựng Phục Hưng Holdings,Hàng hóa công nghiệp,HOSE,"50,602,094"
957,PHH,CTCP Hồng Hà Việt Nam,Bất động sản,UPCoM,"20,000,000"
958,PHN,CTCP Pin Hà Nội,Hàng hóa công nghiệp,HNX,"7,253,911"
959,PHP,CTCP Cảng Hải Phòng,Vận tải,UPCoM,"326,960,000"
960,PHR,CTCP Cao su Phước Hòa,Nguyên vật liệu,HOSE,"135,499,198"
961,PHS,CTCP Chứng khoán Phú Hưng,Dịch vụ tài chính,UPCoM,"200,009,819"
962,PIA,CTCP Tin học Viễn thông Petrolimex,Phần mềm và dịch vụ,HNX,"3,900,000"
963,PIC,CTCP Đầu tư Điện lực 3,Tiện ích,HNX,"33,339,891"
964,PID,CTCP Trang Trí Nội Thất Dầu khí,Dịch vụ thương mại và chuyên nghiệp,UPCoM,"4,000,000"
965,PIS,Tổng Công ty Pisico Bình Định - CTCP,Nguyên vật liệu,UPCoM,"27,500,000"
966,PIT,CTCP Xuất nhập khẩu Petrolimex,Thương mại hàng thiết yếu,HOSE,"15,199,345"
967,PIV,CTCP PIV,Thương mại hàng không thiết yếu,UPCoM,"17,324,942"
968,PJC,CTCP Thương mại và Vận tải Petrolimex Hà Nội,Năng lượng,HNX,"7,326,928"
969,PJS,CTCP Cấp nước Phú Hòa Tân,Tiện ích,UPCoM,"9,000,000"
970,PJT,CTCP Vận tải Xăng dầu Đường Thủy Petrolimex,Năng lượng,HOSE,"24,882,785"
971,PLA,CTCP Đầu tư và Dịch vụ Hạ tầng Xăng dầu,Bất động sản,UPCoM,"10,000,000"
972,PLC,Tổng Công ty Hóa dầu Petrolimex - CTCP,Nguyên vật liệu,HNX,"80,798,839"
973,PLE,CTCP Tư vấn Xây dựng Petrolimex,Dịch vụ thương mại và chuyên nghiệp,UPCoM,"1,215,000"
974,PLO,CTCP Kho Vận Petec,Năng lượng,UPCoM,"7,192,550"
975,PLP,CTCP Sản xuất và Công nghệ Nhựa Pha Lê,Nguyên vật liệu,HOSE,"70,000,000"
976,PLX,Tập đoàn Xăng Dầu Việt Nam,Năng lượng,HOSE,"1,293,878,081"
977,PMB,CTCP Phân bón và Hóa chất Dầu khí Miền Bắc,Nguyên vật liệu,HNX,"12,000,000"
978,PMC,CTCP Dược phẩm Dược liệu Pharmedic,"Dược phẩm, công nghệ sinh học và khoa học sự sống",HNX,"9,332,573"
979,PMG,CTCP Đầu tư và Sản xuất Petro Miền Trung,Tiện ích,HOSE,"46,336,278"
980,PMJ,CTCP Vật tư Bưu Điện,Thương mại hàng không thiết yếu,UPCoM,"1,800,000"
981,PMP,CTCP Bao bì đạm Phú Mỹ,Nguyên vật liệu,HNX,"4,200,000"
982,PMS,CTCP Cơ khí Xăng dầu,Năng lượng,HNX,"7,227,662"
983,PMT,CTCP Viễn thông TELVINA Việt Nam,Dịch vụ viễn thông,UPCoM,"5,000,000"
984,PMW,CTCP Cấp nước Phú Mỹ,Tiện ích,UPCoM,"49,999,832"
985,PNC,CTCP Văn hóa Phương Nam,Thương mại hàng không thiết yếu,HOSE,"11,040,241"
986,PND,CTCP Xăng dầu Dầu khí Nam Định,Năng lượng,UPCoM,"6,666,666"
987,PNG,CTCP Thương mại Phú Nhuận,Dịch vụ tiêu dùng,UPCoM,"9,000,000"
988,PNJ,CTCP Vàng bạc Đá quý Phú Nhuận,Thương mại hàng không thiết yếu,HOSE,"338,074,776"
989,PNP,CTCP Tân Cảng - Phú Hữu,Vận tải,UPCoM,"16,100,000"
990,PNT,CTCP Kỹ thuật Xây dựng Phú Nhuận,Bất động sản,UPCoM,"9,282,802"
991,POB,CTCP Xăng dầu Dầu khí Thái Bình,Năng lượng,UPCoM,"10,900,000"
992,POM,CTCP Thép Pomina,Nguyên vật liệu,UPCoM,"279,676,336"
993,POS,"CTCP Dịch vụ Lắp đặt, Vận hành và Bảo dưỡng Công trình Dầu khí Biển PTSC",Năng lượng,UPCoM,"40,000,000"
994,POT,CTCP Thiết bị Bưu điện,Phần cứng và thiết bị,HNX,"19,430,006"
995,POV,CTCP Xăng dầu Dầu khí Vũng Áng,Năng lượng,UPCoM,"12,499,612"
996,POW,Tổng Công ty Điện lực Dầu khí Việt Nam - CTCP,Tiện ích,HOSE,"2,341,871,600"
997,PPC,CTCP Nhiệt điện Phả Lại,Tiện ích,HOSE,"326,235,000"
998,PPE,CTCP Tư vấn đầu tư PP Enterprise,Dịch vụ thương mại và chuyên nghiệp,HNX,"2,000,000"
999,PPH,Tổng Công ty cổ phần Phong Phú,Thời trang và hàng lâu bền,UPCoM,"74,670,891"
1000,PPI,CTCP Đầu tư và Phát triển Dự án Hạ tầng Thái Bình Dương,Bất động sản,UPCoM,"48,290,629"
1001,PPP,CTCP Dược phẩm Phong Phú,"Dược phẩm, công nghệ sinh học và khoa học sự sống",HNX,"8,799,991"
1002,PPS,CTCP Dịch vụ Kỹ thuật Điện lực Dầu khí Việt Nam,Hàng hóa công nghiệp,HNX,"15,000,000"
1003,PPT,CTCP Petro Times,Năng lượng,HNX,"18,189,988"
1004,PPY,CTCP Xăng dầu Dầu khí Phú Yên,Năng lượng,HNX,"9,343,974"
1005,PQN,CTCP Dịch vụ Dầu khí Quảng Ngãi PTSC,Hàng hóa công nghiệp,UPCoM,"30,000,000"
1006,PRC,CTCP Logistics Portserco,Vận tải,HNX,"3,099,849"
1007,PRE,Tổng Công ty cổ phần Tái bảo hiểm Hà Nội,Bảo hiểm,HNX,"104,400,000"
1008,PRO,CTCP Procimex Việt Nam,"Thực phẩm, đồ uống và thuốc lá",UPCoM,"3,000,000"
1009,PRT,Tổng Công ty Sản xuất - Xuất nhập khẩu Bình Dương - CTCP,Nguyên vật liệu,UPCoM,"300,000,000"
1010,PSB,CTCP Đầu tư Dầu khí Sao Mai - Bến Đình,Năng lượng,UPCoM,"50,000,000"
1011,PSC,CTCP Vận tải và Dịch vụ Petrolimex Sài Gòn,Năng lượng,HNX,"7,200,000"
1012,PSD,CTCP Dịch vụ Phân phối Tổng hợp Dầu khí,Thương mại hàng không thiết yếu,HNX,"51,827,894"
1013,PSE,CTCP Phân Bón và Hóa Chất Dầu khí Đông Nam Bộ,Nguyên vật liệu,HNX,"12,500,000"
1014,PSG,CTCP Đầu Tư và Xây lắp Dầu khí Sài Gòn,Bất động sản,UPCoM,"35,000,000"
1015,PSH,CTCP Thương mại Đầu tư Dầu khí Nam Sông Hậu,Năng lượng,UPCoM,"126,196,780"
1016,PSI,CTCP Chứng khoán Dầu khí,Dịch vụ tài chính,HNX,"59,841,300"
1017,PSL,CTCP Chăn nuôi Phú Sơn,"Thực phẩm, đồ uống và thuốc lá",UPCoM,"11,812,500"
1018,PSN,CTCP Dịch Vụ Kỹ Thuật PTSC Thanh Hóa,Vận tải,UPCoM,"40,000,000"
1019,PSP,CTCP Cảng Dịch vụ Dầu khí Đình Vũ,Vận tải,UPCoM,"40,000,000"
1020,PSW,CTCP Phân bón và Hóa chất Dầu khí Tây Nam Bộ,Nguyên vật liệu,HNX,"17,000,000"
1021,PTB,CTCP Phú Tài,Nguyên vật liệu,HOSE,"66,938,403"
1022,PTC,CTCP Đầu Tư Icapital,Tiện ích,HOSE,"32,307,324"
1023,PTD,CTCP Thiết kế Xây dựng Thương mại Phúc Thịnh,Hàng hóa công nghiệp,HNX,"4,999,933"
1024,PTE,CTCP Xi măng Phú Thọ,Nguyên vật liệu,UPCoM,"12,500,000"
1025,PTG,CTCP May Xuất khẩu Phan Thiết,Thời trang và hàng lâu bền,UPCoM,"4,996,185"
1026,PTH,CTCP Vận tải và Dịch vụ Petrolimex Hà Tây,Thương mại hàng không thiết yếu,UPCoM,"3,503,164"
1027,PTI,Tổng Công ty cổ phần Bảo hiểm Bưu điện,Bảo hiểm,HNX,"120,592,129"
1028,PTL,CTCP Victory Group,Bất động sản,HOSE,"100,000,000"
1029,PTO,CTCP Dịch vụ - Xây dựng Công trình Bưu Điện,Hàng hóa công nghiệp,UPCoM,"1,200,000"
1030,PTP,CTCP PTP,Dịch vụ viễn thông,UPCoM,"6,800,000"
1031,PTS,CTCP Vận tải và Dịch vụ Petrolimex Hải Phòng,Vận tải,HNX,"5,568,000"
1032,PTT,CTCP Vận tải Dầu khí Đông Dương,Vận tải,UPCoM,"16,493,172"
1033,PTV,CTCP Thương mại Dầu khí,Thương mại hàng không thiết yếu,UPCoM,"20,000,000"
1034,PTX,CTCP Vận tải và Dịch vụ Petrolimex Nghệ Tĩnh,Năng lượng,HNX,"6,432,453"
1035,PV2,CTCP Đầu tư PV2,Dịch vụ tài chính,HNX,"37,350,000"
1036,PVA,CTCP Tổng Công ty Xây lắp Dầu khí Nghệ An,Hàng hóa công nghiệp,UPCoM,"21,846,000"
1037,PVB,CTCP Bọc ống Dầu khí Việt Nam,Năng lượng,HNX,"21,599,998"
1038,PVC,Tổng Công ty Hóa chất và Dịch vụ Dầu khí - CTCP,Năng lượng,HNX,"81,194,463"
1039,PVD,Tổng Công ty cổ phần Khoan và Dịch vụ khoan Dầu khí,Năng lượng,HOSE,"556,296,006"
1040,PVE,Tổng Công ty Tư vấn thiết kế Dầu khí - CTCP,Dịch vụ thương mại và chuyên nghiệp,UPCoM,"25,000,000"
1041,PVG,CTCP Kinh doanh LPG Việt Nam,Tiện ích,HNX,"39,998,522"
1042,PVH,CTCP Xây lắp Dầu khí Thanh Hóa,Hàng hóa công nghiệp,UPCoM,"21,000,000"
1043,PVI,CTCP PVI,Bảo hiểm,HNX,"234,241,867"
1044,PVL,CTCP Đầu tư Nhà Đất Việt,Bất động sản,UPCoM,"50,000,000"
1045,PVM,CTCP Máy - Thiết bị Dầu khí,Hàng hóa công nghiệp,UPCoM,"38,638,600"
1046,PVO,CTCP Dầu nhờn PV Oil,Năng lượng,UPCoM,"8,900,000"
1047,PVP,CTCP Vận tải Dầu khí Thái Bình Dương,Năng lượng,HOSE,"103,702,452"
1048,PVR,CTCP Đầu tư PVR Hà Nội,Bất động sản,UPCoM,"53,100,913"
1049,PVS,Tổng Công ty cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,Năng lượng,HNX,"477,966,290"
1050,PVT,Tổng Công ty cổ phần Vận tải Dầu khí,Năng lượng,HOSE,"469,931,235"
1051,PVV,CTCP Vinaconex 39,Hàng hóa công nghiệp,UPCoM,"30,000,000"
1052,PVX,Tổng Công ty cổ phần Xây lắp Dầu khí Việt Nam,Hàng hóa công nghiệp,UPCoM,"400,000,000"
1053,PVY,CTCP Chế tạo Giàn khoan Dầu khí,Năng lượng,UPCoM,"59,489,787"
1054,PWA,CTCP Bất động sản Dầu khí,Bất động sản,UPCoM,"10,000,000"
1055,PWS,CTCP Cấp thoát nước Phú Yên,Tiện ích,UPCoM,"38,363,579"
1056,PX1,CTCP Xi măng Sông Lam 2,Nguyên vật liệu,UPCoM,"20,000,000"
1057,PXA,CTCP Đầu tư và Thương mại Dầu khí Nghệ An,Bất động sản,UPCoM,"15,000,000"
1058,PXC,CTCP Phát triển Đô thị Dầu khí,Hàng hóa công nghiệp,UPCoM,"28,068,900"
1059,PXI,CTCP Xây dựng Công nghiệp và Dân dụng Dầu khí,Hàng hóa công nghiệp,UPCoM,"30,000,000"
1060,PXL,CTCP Đầu tư Khu Công nghiệp Dầu khí Long Sơn,Bất động sản,UPCoM,"176,145,500"
1061,PXM,CTCP Xây lắp Dầu khí Miền Trung,Thương mại hàng không thiết yếu,UPCoM,"15,000,000"
1062,PXS,CTCP Kết cấu Kim loại và Lắp máy Dầu khí,Hàng hóa công nghiệp,UPCoM,"60,000,000"
1063,PXT,CTCP Xây lắp Đường ống Bể chứa Dầu khí,Hàng hóa công nghiệp,UPCoM,"20,000,000"
1064,QBS,CTCP Xuất nhập khẩu Quảng Bình,Nguyên vật liệu,UPCoM,"69,329,928"
1065,QCC,CTCP Đầu tư Xây dựng và Phát triển Hạ tầng Viễn thông,Hàng hóa công nghiệp,UPCoM,"1,500,000"
1066,QCG,CTCP Quốc Cường Gia Lai,Bất động sản,HOSE,"275,129,310"
1067,QHD,CTCP Que hàn điện Việt Đức,Hàng hóa công nghiệp,HNX,"5,524,716"
1068,QHW,CTCP Nước khoáng Quảng Ninh,"Thực phẩm, đồ uống và thuốc lá",UPCoM,"8,000,000"
1069,QNC,CTCP Xi măng và Xây dựng Quảng Ninh,Nguyên vật liệu,UPCoM,"60,000,000"
1070,QNP,CTCP Cảng Quy Nhơn,Vận tải,HOSE,"40,409,950"
1071,QNS,CTCP Đường Quảng Ngãi,"Thực phẩm, đồ uống và thuốc lá",UPCoM,"367,648,153"
1072,QNT,CTCP Tư vấn Phát triển Quảng Nam,Dịch vụ thương mại và chuyên nghiệp,UPCoM,"3,222,000"
1073,QNU,CTCP Môi trường Đô thị Quảng Nam,Tiện ích,UPCoM,"6,800,000"
1074,QNW,CTCP Cấp thoát nước và Xây dựng Quảng Ngãi,Tiện ích,UPCoM,"20,000,000"
1075,QPH,CTCP Thủy điện Quế Phong,Tiện ích,UPCoM,"18,583,100"
1076,QSP,CTCP Tân Cảng Quy Nhơn,Vận tải,UPCoM,"10,792,275"
1077,QST,CTCP Sách và Thiết bị Trường học Quảng Ninh,Truyền thông và giải trí,HNX,"3,240,000"
1078,QTC,CTCP Công trình Giao thông Vận tải Quảng Nam,Hàng hóa công nghiệp,HNX,"2,700,000"
1079,QTP,CTCP Nhiệt điện Quảng Ninh,Tiện ích,UPCoM,"450,000,000"
1080,RAL,CTCP Bóng đèn Phích nước Rạng Đông,Hàng hóa công nghiệp,HOSE,"23,547,419"
1081,RAT,CTCP Vận tải và Thương mại Đường sắt,Vận tải,UPCoM,"5,921,841"
1082,RBC,CTCP Công nghiệp và Xuất nhập khẩu Cao su,Xe và linh kiện,UPCoM,"10,030,308"
1083,RCC,CTCP Tổng Công ty Công trình Đường sắt,Hàng hóa công nghiệp,UPCoM,"32,064,749"
1084,RCD,CTCP Xây dựng - Địa ốc Cao su,Hàng hóa công nghiệp,UPCoM,"5,300,062"
1085,RCL,CTCP Địa ốc Chợ Lớn,Bất động sản,HNX,"13,858,714"
1086,RDP,CTCP Rạng Đông Holding,Nguyên vật liệu,UPCoM,"49,069,803"
1087,REE,CTCP Cơ Điện Lạnh,Tiện ích,HOSE,"541,658,139"
1088,RIC,CTCP Quốc tế Hoàng Gia,Dịch vụ tiêu dùng,UPCoM,"28,708,169"
1089,RTB,CTCP Cao su Tân Biên,Nguyên vật liệu,UPCoM,"87,945,000"
1090,RYG,CTCP Sản xuất và Đầu tư Hoàng Gia,Nguyên vật liệu,HOSE,"45,000,000"
1091,S12,CTCP Sông Đà 12,Hàng hóa công nghiệp,UPCoM,"5,000,000"
1092,S27,CTCP Sông Đà 27,Nguyên vật liệu,UPCoM,"1,572,833"
1093,S4A,CTCP Thủy điện Sê San 4A,Tiện ích,HOSE,"42,200,000"
1094,S55,CTCP Sông Đà 505,Hàng hóa công nghiệp,HNX,"10,000,000"
1095,S72,CTCP Sông Đà 7.02,Tiện ích,UPCoM,"12,000,000"
1096,S74,CTCP Sông Đà 7.04,Nguyên vật liệu,UPCoM,"6,480,000"
1097,S96,CTCP Sông Đà 9.06,Hàng hóa công nghiệp,UPCoM,"11,155,532"
1098,S99,CTCP SCI,Hàng hóa công nghiệp,HNX,"99,134,331"
1099,SAB,Tổng Công ty cổ phần Bia - Rượu - Nước giải khát Sài Gòn,"Thực phẩm, đồ uống và thuốc lá",HOSE,"1,282,562,372"
1100,SAC,CTCP Xếp dỡ và Dịch vụ Cảng Sài Gòn,Vận tải,UPCoM,"4,050,000"
1101,SAF,CTCP Lương thực Thực phẩm Safoco,"Thực phẩm, đồ uống và thuốc lá",HNX,"12,046,590"
1102,SAL,CTCP Trục vớt Cứu hộ Việt Nam,Vận tải,UPCoM,"8,310,000"
1103,SAM,CTCP SAM Holdings,Hàng hóa công nghiệp,HOSE,"379,960,971"
1104,SAP,CTCP In Sách giáo khoa Thành phố Hồ Chí Minh,Dịch vụ thương mại và chuyên nghiệp,UPCoM,"1,286,984"
1105,SAS,CTCP Dịch vụ Hàng không Sân bay Tân Sơn Nhất,Vận tải,UPCoM,"133,481,310"
1106,SAV,CTCP Hợp tác Kinh tế và Xuất nhập khẩu Savimex,Thời trang và hàng lâu bền,HOSE,"26,429,240"
1107,SB1,CTCP Bia Sài Gòn - Nghệ Tĩnh,"Thực phẩm, đồ uống và thuốc lá",UPCoM,"10,500,000"
1108,SBA,CTCP Sông Ba,Tiện ích,HOSE,"60,488,261"
1109,SBB,CTCP Tập đoàn Bia Sài Gòn - Bình Tây,"Thực phẩm, đồ uống và thuốc lá",UPCoM,"87,524,536"
1110,SBD,CTCP Công nghệ Sao Bắc Đẩu,Phần mềm và dịch vụ,UPCoM,"13,916,480"
1111,SBG,CTCP Tập đoàn Cơ khí Công nghệ cao Siba,Hàng hóa công nghiệp,HOSE,"49,999,963"
1112,SBH,CTCP Thủy điện Sông Ba Hạ,Tiện ích,UPCoM,"124,225,000"
1113,SBL,CTCP Bia Sài Gòn - Bạc Liêu,"Thực phẩm, đồ uống và thuốc lá",UPCoM,"12,012,000"
1114,SBM,CTCP Đầu tư Phát triển Bắc Minh,Tiện ích,UPCoM,"45,044,953"
1115,SBR,CTCP Cao su Sông Bé,Nguyên vật liệu,UPCoM,"81,396,192"
1116,SBS,CTCP Chứng khoán SBS,Dịch vụ tài chính,UPCoM,"146,607,600"
1117,SBT,CTCP Thành Thành Công - Biên Hòa,"Thực phẩm, đồ uống và thuốc lá",HOSE,"814,545,038"
1118,SBV,CTCP Siam Brothers Việt Nam,Thời trang và hàng lâu bền,HOSE,"27,366,476"
1119,SC5,CTCP Xây dựng Số 5,Hàng hóa công nghiệp,HOSE,"14,984,550"
1120,SCC,CTCP Thương mại Đầu tư SHB,Nguyên vật liệu,UPCoM,"4,884,900"
1121,SCD,CTCP Nước giải khát Chương Dương,"Thực phẩm, đồ uống và thuốc lá",UPCoM,"8,500,000"
1122,SCG,CTCP Tập đoàn Xây dựng SCG,Hàng hóa công nghiệp,HNX,"85,000,000"
1123,SCI,CTCP SCI E&C,Hàng hóa công nghiệp,HNX,"30,491,409"
1124,SCJ,CTCP Xi măng Sài Sơn,Nguyên vật liệu,UPCoM,"57,839,000"
1125,SCL,CTCP Sông Đà Cao Cường,Nguyên vật liệu,UPCoM,"22,392,839"
1126,SCO,CTCP Công nghiệp Thủy sản,Vận tải,UPCoM,"4,200,000"
1127,SCR,CTCP Địa ốc Sài Gòn Thương Tín,Bất động sản,HOSE,"430,595,036"
1128,SCS,CTCP Dịch vụ Hàng hóa Sài Gòn,Vận tải,HOSE,"94,886,982"
1129,SD1,CTCP Sông Đà 1,Hàng hóa công nghiệp,UPCoM,"5,000,000"
1130,SD2,CTCP Sông Đà 2,Hàng hóa công nghiệp,UPCoM,"14,423,536"
1131,SD3,CTCP Sông Đà 3,Tiện ích,UPCoM,"15,999,356"
1132,SD4,CTCP Sông Đà 4,Hàng hóa công nghiệp,UPCoM,"10,300,000"
1133,SD5,CTCP Sông Đà 5,Hàng hóa công nghiệp,HNX,"25,999,848"
1134,SD6,CTCP Sông Đà 6,Hàng hóa công nghiệp,UPCoM,"34,771,611"
1135,SD7,CTCP Sông Đà 7,Hàng hóa công nghiệp,UPCoM,"10,600,000"
1136,SD8,CTCP Sông Đà 8,Hàng hóa công nghiệp,UPCoM,"2,800,000"
1137,SD9,CTCP Sông Đà 9,Tiện ích,HNX,"34,234,000"
1138,SDA,CTCP Simco Sông Đà,Dịch vụ thương mại và chuyên nghiệp,HNX,"26,206,158"
1139,SDB,CTCP Sông Đà 207,Hàng hóa công nghiệp,UPCoM,"11,000,000"
1140,SDC,CTCP Tư vấn Sông Đà,Dịch vụ thương mại và chuyên nghiệp,HNX,"2,609,710"
1141,SDD,CTCP Đầu tư và Xây lắp Sông Đà,Hàng hóa công nghiệp,UPCoM,"16,007,685"
1142,SDG,CTCP Sadico Cần Thơ,Nguyên vật liệu,HNX,"10,139,997"
1143,SDK,CTCP Cơ khí Luyện kim,Nguyên vật liệu,UPCoM,"2,600,000"
1144,SDN,CTCP Sơn Đồng Nai,Nguyên vật liệu,HNX,"3,036,436"
1145,SDP,CTCP SDP,Hàng hóa công nghiệp,UPCoM,"11,114,472"
1146,SDT,CTCP Sông Đà 10,Hàng hóa công nghiệp,UPCoM,"42,732,311"
1147,SDU,CTCP Đầu tư Xây dựng và Phát triển Đô thị Sông Đà,Bất động sản,HNX,"20,000,000"
1148,SDV,CTCP Dịch vụ Sonadezi,Dịch vụ thương mại và chuyên nghiệp,UPCoM,"5,000,000"
1149,SDX,CTCP Phòng cháy Chữa cháy và Đầu tư Xây dựng Sông Đà,Hàng hóa công nghiệp,UPCoM,"2,250,000"
1150,SDY,CTCP Xi măng Sông Đà Yaly,Nguyên vật liệu,UPCoM,"4,500,000"
1151,SEA,Tổng Công ty Thủy sản Việt Nam - CTCP,"Thực phẩm, đồ uống và thuốc lá",UPCoM,"125,000,000"
1152,SEB,CTCP Đầu tư và Phát triển Điện Miền Trung,Tiện ích,HNX,"31,999,969"
1153,SED,CTCP Đầu tư và Phát triển Giáo dục Phương Nam,Truyền thông và giải trí,HNX,"10,000,000"
1154,SEP,CTCP Tổng Công ty Thương mại Quảng Trị,"Thực phẩm, đồ uống và thuốc lá",UPCoM,"8,400,000"
1155,SFC,CTCP Nhiên liệu Sài Gòn,Năng lượng,HOSE,"11,291,459"
1156,SFG,CTCP Phân Bón Miền Nam,Nguyên vật liệu,HOSE,"47,897,333"
1157,SFI,CTCP Đại lý Vận tải SAFI,Vận tải,HOSE,"24,887,046"
1158,SFN,CTCP Dệt lưới Sài Gòn,Nguyên vật liệu,HNX,"3,000,000"
1159,SGB,Ngân hàng TMCP Sài Gòn Công Thương,Tổ chức tín dụng,UPCoM,"338,799,141"
1160,SGC,CTCP Xuất nhập khẩu Sa Giang,"Thực phẩm, đồ uống và thuốc lá",HNX,"7,147,580"
1161,SGD,CTCP Sách Giáo dục tại Thành phố Hồ Chí Minh,Truyền thông và giải trí,HNX,"4,137,000"
1162,SGH,CTCP Khách sạn Sài Gòn,Dịch vụ tiêu dùng,HNX,"12,364,100"
1163,SGI,CTCP Đầu tư Phát triển Sài Gòn 3 Group,Thời trang và hàng lâu bền,UPCoM,"75,464,700"
1164,SGN,CTCP Phục vụ Mặt đất Sài Gòn,Vận tải,HOSE,"33,581,691"
1165,SGP,CTCP Cảng Sài Gòn,Vận tải,UPCoM,"216,294,961"
1166,SGR,CTCP Tổng CTCP Địa ốc Sài Gòn,Bất động sản,HOSE,"69,875,000"
1167,SGS,CTCP Vận tải biển Sài Gòn,Vận tải,UPCoM,"14,420,000"
1168,SGT,CTCP Công nghệ Viễn Thông Sài Gòn,Dịch vụ viễn thông,HOSE,"148,003,518"
1169,SHA,CTCP Sơn Hà Sài Gòn,Hàng hóa công nghiệp,HOSE,"33,446,675"
1170,SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,Tổ chức tín dụng,HOSE,"4,065,747,002"
1171,SHC,CTCP Hàng hải Sài Gòn,Vận tải,UPCoM,"4,309,550"
1172,SHE,CTCP Phát triển Năng lượng Sơn Hà,Hàng hóa công nghiệp,HNX,"11,502,516"
1173,SHG,Tổng Công ty cổ phần Sông Hồng,Hàng hóa công nghiệp,UPCoM,"27,000,000"
1174,SHI,CTCP Quốc tế Sơn Hà,Hàng hóa công nghiệp,HOSE,"162,176,449"
1175,SHN,CTCP Đầu tư Tổng hợp Hà Nội,Thương mại hàng không thiết yếu,HNX,"129,607,147"
1176,SHP,CTCP Thủy điện Miền Nam,Tiện ích,HOSE,"101,206,352"
1177,SHS,CTCP Chứng khoán Sài Gòn - Hà Nội,Dịch vụ tài chính,HNX,"894,462,220"
1178,SID,CTCP Đầu tư Phát triển Sài Gòn Co.op,Bất động sản,UPCoM,"100,000,000"
1179,SIG,CTCP Đầu tư và Thương mại Sông Đà,Tiện ích,UPCoM,"10,000,000"
1180,SII,CTCP Hạ tầng Nước Sài Gòn,Tiện ích,UPCoM,"64,522,104"
1181,SIP,CTCP Đầu tư Sài Gòn VRG,Bất động sản,HOSE,"210,533,403"
1182,SIV,CTCP SIVICO,Nguyên vật liệu,UPCoM,"3,012,374"
1183,SJ1,CTCP Nông nghiệp Hùng Hậu,"Thực phẩm, đồ uống và thuốc lá",HNX,"43,472,716"
1184,SJC,CTCP Sông Đà 1.01,Thời trang và hàng lâu bền,UPCoM,"7,226,082"
1185,SJD,CTCP Thủy điện Cần Đơn,Tiện ích,HOSE,"68,998,620"
1186,SJE,CTCP Sông Đà 11,Hàng hóa công nghiệp,HNX,"24,168,711"
1187,SJF,CTCP Đầu tư Sao Thái Dương,Nguyên vật liệu,UPCoM,"79,200,000"
1188,SJG,Tổng Công ty Sông Đà - CTCP,Hàng hóa công nghiệp,UPCoM,"449,537,112"
1189,SJM,CTCP Sông Đà 19,Hàng hóa công nghiệp,UPCoM,"5,000,000"
1190,SJS,CTCP SJ Group,Bất động sản,HOSE,"114,855,540"
1191,SKG,CTCP Tàu cao tốc Superdong - Kiên Giang,Vận tải,HOSE,"66,497,697"
